short_code,Colorfulness_Picture,Saturation_Picture,Contrast_Picture,Clarity_Picture,Brightness_Picture,Warm Hue_Picture,ROT_Picture,Diagonal_dominance_Picture,Physical_ver_Picture,Physical_Hor_Picture,Color_balance_vertical_Picture,Color_balance_horizontal_Picture,Texture_difference_Picture,Size_difference_Picture,Color_difference_Picture,Depth of field_hue_Picture,Depth of field_saturation_Picture,Depth of field_value_Picture
23.0,4.0,6.02,60.7,1.0,233.82,0.89,181.8158408940211,23.334523779156065,36.0,69.0,73.02,57.52,0.18266529322398936,0.13556584362139917,242.83941118330966,10.368876080691702,0.4887611082070051,0.9154664996869151
24.0,27.0,13.22,36.33,1.0,244.32,0.98,194.65353837010002,67.88225099390857,99.0,3.0,43.93,35.45,0.1882444393332785,0.14734224965706447,134.29926584276976,0.37062937062936124,0.7883254716981137,0.2707275803722502
2.0,35.0,121.56,55.67,1.0,77.42,0.53,71.58910531638176,60.104076400856535,110.0,195.0,113.48,110.1,0.047952220060284434,0.4749211248285322,20.69326447136359,13.379014989293271,0.05265756129669239,8.262135922329348
25.0,52.0,63.96,67.22,1.0,96.34,0.72,22.474677108050106,7.696181693868681,106.0,167.0,135.99,106.65,0.08723007795434026,0.7205242776288353,102.58222078464283,0.5153945295718173,2.1178900540196968,0.4136551921154116
26.0,3.0,4.72,85.37,1.0,192.16,0.64,45.5216676124922,43.840620433565945,139.0,77.0,56.38,21.82,0.021496889933164384,0.23938775510204083,46.57573011686113,0.018994413407821254,0.14394323365433342,0.24245689655172442
28.0,15.0,50.99,48.9,1.0,73.31,0.16,61.465437442517235,24.041630560342615,157.0,123.0,93.95,80.97,0.10517195242483117,0.25574759945130315,113.27029685588315,0.05435839274141297,0.021650879566986577,0.23563892145369403
3.0,19.0,30.21,80.33,1.0,193.29,0.58,150.8560756335507,1.414213562373095,27.0,29.0,167.68,104.23,0.10326164113518163,0.42892240956768946,173.59106352301282,0.02634817887587186,0.12573789846517122,1.6554621848739366
4.0,5.0,51.15,22.52,0.37,7.53,0.7,143.17821063276352,9.899494936611664,72.0,86.0,22.09,14.63,0.25391493894974476,0.19783950617283952,45.525056697310426,0.7095377956407488,0.9142034761430311,1.8055555555555467
29.0,3.0,6.53,87.56,1.0,209.02,0.78,182.23214742617606,3.5355339059327378,7.0,2.0,81.62,8.78,0.07656517697087427,0.3173875,234.6608549774148,0.18124625524266036,0.23725834797891032,0.05052878965922516
30.0,37.0,103.99,66.86,1.0,101.83,0.46,182.4636950190366,81.31727983645297,7.0,122.0,139.24,127.29,0.1116916915714596,0.5041358024691358,75.61847552669732,0.16249604054482084,2.1080459770114897,0.32717678100264286
31.0,17.0,43.91,61.43,1.0,129.09,0.28,94.79451460923254,2.82842712474619,111.0,115.0,131.03,121.66,0.14362546769242993,0.42901920438957475,13.288861373575497,0.011462119094212882,0.2680274385143047,1.8513800424628788
5.0,11.0,77.25,32.58,0.46,11.29,0.57,176.2980430974774,50.20458146424487,96.0,25.0,28.99,11.56,0.19399043642995253,0.13324759945130316,84.86831528980177,0.7395833333333345,1.0580898075552398,0.12180094786729874
7.0,4.0,45.29,22.15,0.34,6.73,0.65,184.1140950606444,9.899494936611665,57.0,43.0,18.68,9.46,0.29113727047374716,0.10989711934156379,71.89737506942163,0.7545454545454559,0.0664195551993589,0.4520780322307032
6.0,11.0,76.97,36.59,0.48,15.43,0.52,137.78606605894515,54.44722215136415,129.0,52.0,33.06,9.24,0.1151748432586786,0.13027091906721536,119.54507160951381,1.8400918133129307,2.2659660468876313,0.0709549071618039
32.0,71.0,82.84,66.57,1.0,126.32,0.85,186.6815470259447,1.414213562373095,47.0,49.0,153.26,117.57,0.11621686672271835,0.42271604938271606,68.5859606266992,2.0509626274065687,0.3183658446816341,0.22408963585432248
8.0,19.0,22.71,95.34,1.0,141.68,0.89,164.97575579460153,81.31727983645295,136.0,21.0,81.82,76.78,0.05573174192983872,0.26866941015089163,21.920196644659992,0.43417611159546593,0.6530271398747389,1.2925170068027256
33.0,6.0,19.5,43.69,1.0,135.15,0.65,139.61733416735902,48.790367901871775,53.0,122.0,77.49,76.72,0.08244355784386766,0.4309533607681756,60.27130325450602,0.16521739130434676,0.5289855072463758,0.12926391382405947
34.0,23.0,47.77,56.48,1.0,158.99,0.63,160.51479682571323,0.7071067811865475,67.0,66.0,118.08,104.27,0.15471490182886177,0.4371947873799726,41.555844976003854,0.5515579153276513,0.7655220602914757,0.045241143832692725
35.0,16.0,44.72,65.39,1.0,98.17,0.41,153.7172729396407,9.192388155425117,78.0,65.0,136.6,98.41,0.0977273007110353,0.3246433470507545,38.78176821830106,0.6542783059636986,0.32604429492570786,0.11243611584327144
10.0,29.0,37.52,89.27,1.0,166.81,0.72,87.20665112249179,6.363961030678928,123.0,114.0,119.57,88.48,0.08374913563943731,0.31585390946502057,141.83132890862976,0.8913509649749826,0.21530115974560393,2.211009174311924
9.0,16.0,17.21,77.7,1.0,169.67,0.82,110.78808600206071,107.48023074035521,275.0,123.0,97.63,101.1,0.09070795941718984,0.3021536351165981,135.5933965758766,0.39106609099966794,0.2590361445783132,0.10010010010009854
36.0,0.0,0.0,55.88,1.0,65.61,1.0,194.26270872197782,14.14213562373095,33.0,53.0,108.64,92.48,0.09421813604691671,0.4746639231824417,29.231501209128773,,,0.44954128440366925
11.0,42.0,38.95,93.99,1.0,143.11,0.77,187.77113729218343,70.71067811865476,7.0,107.0,243.1,90.77,0.10872754977169544,0.1938031550068587,16.20415685910992,0.0525110888539133,0.6933438985736898,0.01815181518151821
37.0,51.0,76.02,70.43,1.0,119.56,0.53,145.0551619212498,28.991378028648445,100.0,59.0,182.95,174.88,0.10204046384582878,0.3401680384087791,51.25408091424848,0.34949451027285583,0.5306748466257668,2.9016393442622017
41.0,33.0,19.37,61.95,1.0,216.25,0.72,175.0,84.14570696119915,131.0,12.0,115.4,67.78,0.12193171305820674,0.21286694101508916,152.31428182457032,0.08300463042359799,0.1343537414966028,0.1467661691542272
42.0,46.0,66.51,59.92,1.0,122.06,0.55,125.15989773086265,0.7071067811865475,91.0,92.0,138.22,85.09,0.07320911690334103,0.43706104252400546,16.22180978072969,0.2620793068977007,0.10126582278481064,0.016042780748663124
43.0,55.0,70.22,53.88,1.0,135.35,0.73,162.9355700883021,9.899494936611664,72.0,58.0,126.46,85.44,0.09920175106168533,0.3407647462277092,11.974500434772034,0.857895892817922,4.037688442211057,0.5390766993820449
44.0,50.0,81.24,54.6,1.0,132.89,0.74,56.302753041036986,55.154328932550705,211.0,133.0,124.28,86.96,0.07754367315059799,0.4134087791495199,10.123700541397637,0.007413509060955454,0.19403341288782813,0.48643147896879246
45.0,47.0,66.89,67.69,1.0,92.29,0.68,170.66048165876012,38.89087296526011,90.0,35.0,142.03,127.23,0.03800418430354774,0.5322222222222223,61.03312654877284,1.1095726495726497,0.016744186046511966,0.623441396508718
46.0,2.0,3.85,92.07,1.0,200.6,0.8,86.52103148303823,45.961940777125584,96.5,31.5,174.96,87.21,0.1095175041209799,0.2784796538512353,242.46123579481497,0.030415430267062178,0.9699248120300747,0.7043973941368067
47.0,3.0,9.15,88.79,1.0,208.82,0.77,91.01037791861371,22.62741699796952,37.5,69.5,85.47,17.86,0.0927363726866332,0.271081054300436,290.40186467396234,0.009753124047546472,0.0050257731958763055,0.7037037037037033
48.0,2.0,3.53,90.56,1.0,201.36,0.79,60.8130103038998,32.526911934581186,102.5,56.5,171.68,86.71,0.1276815793982652,0.29543202536662705,250.21430290305284,0.23618677042801547,0.27310488058151533,0.013215859030843753
49.0,17.0,33.18,87.27,1.0,86.23,0.89,81.40024569987489,11.31370849898476,115.0,131.0,177.61,112.47,0.06791106997822703,0.4043244170096022,26.283393826074846,9.560885608856085,0.0165029867368634,0.09372236958443853
50.0,32.0,64.31,64.11,1.0,102.56,0.72,120.24142381059865,2.82842712474619,97.0,93.0,135.6,107.55,0.06307371040528884,0.5243106995884773,21.528507100854814,0.5533711754118791,2.307692307692303,0.1629464285714292
51.0,30.0,56.07,76.41,1.0,80.74,0.75,101.40019723846694,14.14213562373095,99.0,119.0,146.39,155.56,0.10888069336773033,0.4648251028806584,113.57384659709989,7.223938223938262,1.340034965034967,0.21523410202655377
52.0,49.0,46.67,48.19,1.0,218.51,0.99,147.27525250360293,110.30865786510141,33.0,189.0,76.06,13.49,0.19497786213493085,0.04246570644718793,19.785217700955588,0.011913357400722023,0.06027276726792805,0.5416666666666694
53.0,78.0,100.66,48.56,1.0,77.77,0.29,131.18688958886096,70.4419849631949,108.5,49.0,126.79,106.7,0.05081559586684982,0.41903021442495125,23.254022712443078,4.152244331328092,0.19077096229600424,4.224489795918319
55.0,3.0,4.15,71.3,1.0,221.44,0.78,5.656854249492381,5.65685424949238,184.0,176.0,78.9,26.61,0.1457124193647911,0.1465432098765432,109.49968159227647,0.23262279888785903,1.0076923076923072,10.865889212827854
56.0,5.0,7.22,70.09,1.0,222.03,0.79,55.86591089385369,0.7071067811865475,220.0,219.0,72.54,11.65,0.1408125795777121,0.12904320987654322,93.48182813860768,0.06288819875776429,1.339856801909308,0.5189952904238616
57.0,6.0,7.0,58.49,1.0,231.19,0.77,49.040799340956916,36.062445840513924,131.0,182.0,67.02,42.55,0.13688146276020027,0.10074759945130315,96.2033183993247,0.36925515055467534,2.244444444444436,0.5225496091401073
58.0,3.0,1.78,30.61,1.0,243.49,0.8,169.59363195591985,48.08326112068523,31.0,99.0,26.37,12.78,0.09906649794445486,0.16958161865569274,78.36550540700462,2.6260162601626043,56.16666666666613,1.7248201438848982
60.0,28.0,27.91,87.53,1.0,198.89,0.7,149.63362664261743,14.142135623730951,34.5,54.5,80.37,29.95,0.22321115811648698,0.35944691358024694,262.5036525732892,0.08612654597598128,0.39769926047658205,0.6951672862453535
62.0,10.0,11.4,86.42,1.0,175.93,0.51,51.19570294468082,27.577164466275352,169.0,130.0,62.51,32.39,0.08483249270872015,0.28204732510288066,127.65953103724891,0.07942020232523025,0.49876543209876373,0.20060790273556683
63.0,24.0,45.09,46.15,1.0,112.67,0.61,111.12605455067681,54.44722215136415,73.0,150.0,109.13,59.92,0.1072667401518154,0.3260459533607682,35.65252570314706,2.9407194244604287,0.19092395748160196,0.05674080798910611
64.0,27.0,51.24,44.31,1.0,101.19,0.51,185.23498589629335,22.62741699796952,66.0,34.0,100.99,68.4,0.06181759643246249,0.4233710562414266,13.14910311797644,0.3139666805995105,2.039215686274524,0.1022494887525577
65.0,30.0,59.27,38.77,1.0,94.75,0.66,148.4048516727132,19.798989873223327,90.0,62.0,87.51,73.57,0.11441554790223038,0.36568587105624145,24.58681825292778,0.033077485380117025,1.718137254901963,0.27876712328766884
66.0,28.0,49.19,44.95,1.0,119.51,0.71,59.07622195096772,43.840620433565945,183.0,121.0,104.98,73.34,0.0636748798371981,0.5658539094650206,40.43098172765843,1.0200156985871267,1.710455764075078,0.10859427048634127
67.0,32.0,63.79,53.92,1.0,93.54,0.74,215.64090521049107,34.648232278140824,54.0,5.0,144.32,82.26,0.14795859012306592,0.22835390946502057,19.131925295118656,0.3294946887719645,0.04800000000000079,0.7962184873949529
68.0,28.0,22.4,71.26,1.0,183.23,0.68,165.85837331892532,19.09188309203678,77.0,50.0,134.65,46.12,0.11303389681975676,0.27554869684499317,213.9206656319526,4.499641577060931,0.7751441383728388,0.0940397350993358
69.0,21.0,62.38,72.65,1.0,91.25,0.83,109.87366482566338,42.426406871192846,15.0,75.0,145.41,114.61,0.03270159698022708,0.5981551020408163,6.902274318303675,0.07810021461229821,0.23332579697038214,0.31034482758620124
70.0,13.0,3.97,38.74,1.0,229.83,0.84,156.20499351813308,82.02438661763951,144.0,28.0,63.37,35.99,0.10710357447509367,0.32198902606310015,81.11554038216454,0.017136093401124486,0.05555555555555637,0.10237556561086066
72.0,16.0,18.93,61.73,1.0,212.2,0.23,167.70642338456938,44.02864061864762,67.0,21.0,99.4,73.39,0.08621254722869245,0.1818764748127629,132.03778732757752,4.023529411764708,0.15324675324675244,1.2971887550200767
73.0,10.0,24.13,87.8,1.0,191.28,0.09,200.0024999843752,18.96488773553276,25.5,4.0,147.21,66.68,0.08025587394266351,0.18562512789032126,145.71532601284267,0.7044167610419029,1.944155844155846,0.5185185185185072
74.0,14.0,28.52,87.02,1.0,192.5,0.56,80.20252143445643,10.641140038326258,85.0,108.0,157.62,76.74,0.06824220700879521,0.2617574638350262,233.85802609913702,1.219412724306688,0.049409237379162814,0.05681818181817508
76.0,79.0,54.37,68.7,1.0,204.67,0.94,134.6291201783626,16.263455967290593,97.0,74.0,98.87,53.08,0.1098782932865687,0.35045610425240054,117.80112718032075,0.03603806944287702,0.265023112480743,0.09154929577464088
77.0,92.0,62.76,86.66,1.0,180.27,0.7,161.72198366332265,12.727922061357855,57.0,75.0,96.59,51.34,0.09148593079746073,0.1342318244170096,56.50375664388179,5.2468354430379485,0.0033557046979860996,0.05967741935483596
78.0,86.0,84.74,87.5,1.0,174.05,0.55,208.08652046684813,35.35533905932737,10.0,60.0,173.97,21.33,0.07591393876618194,0.44757887517146777,101.56315651535988,794.4999999996389,0.25385527876631236,0.39408866995074004
79.0,13.0,18.31,88.04,1.0,157.19,0.57,170.66048165876012,9.192388155425117,53.0,66.0,120.64,38.26,0.06613627822078823,0.5930727023319616,112.36814233820138,0.12991245136186771,0.29480614484272116,0.15759312320917057
81.0,10.0,5.96,75.15,1.0,215.48,0.82,123.13362208953693,17.677669529663685,43.0,18.0,118.34,80.89,0.11599328243176392,0.40009795918367347,156.66139143419736,0.9048046699595855,0.010733899151273076,0.741319444444446
82.0,23.0,12.58,51.32,1.0,226.16,0.57,81.00754423028896,80.61017305526642,168.0,54.0,75.98,29.81,0.1463193391688773,0.3149224489795918,62.16001142849311,0.02287980475899945,0.8496732026143732,0.16993830622546316
83.0,11.0,2.53,32.36,1.0,245.02,0.93,118.22812224208288,12.020815280171309,42.0,25.0,31.05,16.27,0.1421026270645143,0.2492408163265306,42.098968073406084,0.07571984435797671,0.27728337236533945,0.3101719197707733
84.0,9.0,2.42,30.49,1.0,245.27,0.83,134.77965556995446,15.556349186104047,11.0,33.0,33.61,13.35,0.1418980984500191,0.26455510204081634,47.42252058996108,0.1287078077054211,0.4886363636363638,0.0497642744892612
85.0,11.0,3.24,34.75,1.0,243.54,0.87,103.59161270210163,4.949747468305833,40.0,47.0,34.67,26.3,0.13507011603943656,0.26681632653061227,40.66667050692378,11.336842105263187,4.063926940639237,0.5756791720569234
86.0,35.0,47.05,56.44,1.0,158.36,0.69,196.3695495742657,48.79036790187178,10.5,79.5,118.6,79.01,0.13719288349210332,0.46728555437321206,47.37258007092947,0.11718972219588508,0.34732633683158387,1.1120527306968018
87.0,69.0,35.9,86.29,1.0,199.08,0.8,197.47404892795407,38.18376618407356,16.0,70.0,199.07,90.28,0.09815736073257927,0.2263888888888889,109.38898675981636,1.453068932955618,0.46132660087215976,0.021818181818180387
89.0,7.0,12.22,77.64,1.0,218.55,0.89,142.33762678926468,60.81118318204308,46.0,132.0,128.46,69.55,0.1315101822639863,0.22734567901234567,193.42752933193447,0.40195079341971174,0.006504065040650191,5.042780748663153
90.0,12.0,12.48,73.44,1.0,221.58,0.92,162.40997506310995,38.890872965260115,41.0,96.0,118.7,56.92,0.12603231672729762,0.2599657064471879,220.8885645012299,0.7115207373271873,0.6426613506105159,9.17218543046362
91.0,11.0,10.28,63.28,1.0,220.86,0.85,104.35516278555652,46.66904755831213,147.0,81.0,99.94,79.81,0.05772368684319501,0.38398491083676267,144.2057493024604,0.4491993373826616,0.022569444444444954,0.05181347150259689
92.0,14.0,28.45,95.69,1.0,159.45,0.78,82.09750300709517,15.556349186104043,112.0,134.0,280.88,34.34,0.19534560089290337,0.34275034293552814,181.331378932125,0.11564679771718453,0.683959301595277,3.6797385620914413
